TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,PreviousTransactionDate,is_weekend,TransactionType,Location,Channel,CustomerOccupation,Target
425.18,59.0,135.0,1.0,5790.55,2023-02-20 16:16:39,2024-11-04 08:11:26,WeekDays,Credit,Fresno,Online,Engineer,1
50.28,60.0,65.0,1.0,5729.1,2023-02-02 16:20:28,2024-11-04 08:06:46,WeekDays,Debit,Oklahoma City,Branch,Engineer,1
864.72,34.0,112.0,1.0,7379.38,2023-08-25 16:35:39,2024-11-04 08:11:10,WeekEnds,Credit,Detroit,Branch,Engineer,0
70.68,25.0,105.0,1.0,1478.41,2023-11-22 17:01:08,2024-11-04 08:10:55,WeekDays,Debit,El Paso,Online,Student,0
261.77,28.0,45.99999999999999,1.0,824.7099999999999,2023-01-12 18:07:21,2024-11-04 08:11:48,WeekDays,Debit,Chicago,Online,Student,0
183.22,27.0,63.0,1.0,1024.42,2023-10-05 18:40:15,2024-11-04 08:07:27,WeekDays,Debit,Milwaukee,ATM,Student,0
58.32,29.0,275.0,1.122664500406174,6027.49,2023-07-31 16:21:15,2024-11-04 08:06:58,WeekDays,Credit,Louisville,Branch,Engineer,0
156.86,51.0,102.0,1.0,14453.35,2023-01-30 16:37:53,2024-11-04 08:10:27,WeekDays,Debit,Charlotte,ATM,Doctor,1
120.67,42.0,233.0,1.0,5374.54,2023-12-25 18:16:39,2024-11-04 08:12:08,WeekDays,Debit,Colorado Springs,ATM,Doctor,0
308.62,59.0,101.0,1.0,9148.08,2023-10-06 18:59:06,2024-11-04 08:06:47,WeekEnds,Credit,Sacramento,Branch,Engineer,1
506.81,59.0,41.0,1.0,2757.23,2023-12-20 16:17:24,2024-11-04 08:08:00,WeekDays,Debit,Milwaukee,ATM,Engineer,1
328.39,41.0,107.99999999999999,1.0,2523.83,2023-11-09 16:47:01,2024-11-04 08:11:57,WeekDays,Debit,New York,ATM,Engineer,0
796.3,67.0,64.0,1.0,1498.79,2023-03-22 16:03:01,2024-11-04 08:08:32,WeekDays,Debit,Austin,Branch,Retired,1
72.47,29.0,72.0,1.0,1305.56,2023-10-17 18:02:43,2024-11-04 08:11:10,WeekDays,Debit,Boston,Online,Doctor,0
279.6,25.0,131.0,1.0,1910.9000000000003,2023-05-31 16:28:06,2024-11-04 08:06:53,WeekDays,Debit,Fort Worth,ATM,Student,0
304.2,25.0,102.0,1.0,423.64,2023-06-08 16:06:13,2024-11-04 08:10:19,WeekDays,Debit,Indianapolis,Online,Student,0
351.38,64.0,21.000000000000004,1.0,7606.63,2023-06-26 18:41:55,2024-11-04 08:06:32,WeekDays,Debit,New York,Branch,Retired,1
86.07,31.0,22.999999999999996,1.0,842.5599999999998,2023-11-20 18:40:45,2024-11-04 08:12:19,WeekDays,Debit,Dallas,Branch,Doctor,0
604.5,28.0,80.0,1.0,709.4199999999998,2023-08-08 18:39:24,2024-11-04 08:06:32,WeekDays,Debit,Portland,ATM,Student,0
258.7,27.0,123.0,1.0,1358.37,2023-02-22 17:12:15,2024-11-04 08:06:36,WeekDays,Debit,Charlotte,ATM,Student,0
211.36,61.0,158.0,1.0,13538.14,2023-06-21 16:00:07,2024-11-04 08:09:25,WeekDays,Debit,Austin,Online,Doctor,1
11.46,75.0,64.0,1.0,7258.33,2023-01-31 17:14:32,2024-11-04 08:08:10,WeekDays,Credit,Austin,Branch,Retired,1
63.75999999999999,69.0,100.00000000000001,1.0,4980.26,2023-06-27 17:44:24,2024-11-04 08:10:22,WeekDays,Debit,San Antonio,ATM,Retired,1
446.83,55.0,143.0,1.0,1623.5,2023-06-26 18:51:31,2024-11-04 08:09:33,WeekDays,Credit,Miami,Branch,Retired,1
63.540000000000006,26.0,136.0,1.0,4401.78,2023-05-22 18:23:18,2024-11-04 08:07:31,WeekDays,Debit,Dallas,ATM,Engineer,0
81.11,48.0,110.0,1.0,2051.37,2023-10-16 18:07:26,2024-11-04 08:07:46,WeekDays,Debit,Charlotte,Online,Engineer,0
441.26,58.0,87.0,1.122664500406174,13704.92,2023-02-27 16:07:46,2024-11-04 08:11:41,WeekDays,Credit,Tucson,Branch,Doctor,1
170.96,64.0,69.00000000000001,1.0,13374.89,2023-12-28 16:46:46,2024-11-04 08:06:53,WeekDays,Debit,Washington,Branch,Doctor,1
48.51,22.0,69.00000000000001,1.0,3363.23,2023-01-09 17:22:18,2024-11-04 08:10:53,WeekDays,Debit,Austin,Branch,Student,0
325.03,60.0,106.0,1.0,13521.76,2023-01-11 17:04:19,2024-11-04 08:10:08,WeekDays,Debit,Jacksonville,Branch,Doctor,1
125.83,57.0,138.0,1.0,6109.86,2023-05-29 17:14:03,2024-11-04 08:11:30,WeekDays,Debit,Los Angeles,ATM,Retired,1
506.83,37.0,45.0,1.0,9975.79,2023-04-24 17:27:12,2024-11-04 08:07:31,WeekDays,Debit,Indianapolis,ATM,Engineer,0
738.94,41.0,173.0,1.0,13856.18,2023-10-09 18:54:21,2024-11-04 08:08:51,WeekDays,Debit,Philadelphia,Branch,Doctor,0
180.36,33.0,55.0,1.0,9905.23,2023-05-30 16:12:10,2024-11-04 08:06:40,WeekDays,Credit,Oklahoma City,Online,Engineer,0
359.51,79.0,157.0,1.0,7153.72,2023-11-30 18:08:39,2024-11-04 08:12:11,WeekDays,Debit,Charlotte,ATM,Retired,1
720.46,54.0,44.0,1.0,3101.54,2023-12-07 16:10:40,2024-11-04 08:08:35,WeekDays,Debit,Tucson,Branch,Retired,1
211.36,56.0,104.0,1.0,1393.14,2023-02-23 16:54:09,2024-11-04 08:07:14,WeekDays,Debit,Tucson,ATM,Retired,1
291.46,57.0,135.0,1.0,7142.53,2023-02-08 16:29:56,2024-11-04 08:10:03,WeekDays,Debit,Miami,ATM,Retired,1
211.36,23.0,73.0,1.0,325.15,2023-12-04 18:30:00,2024-11-04 08:08:01,WeekDays,Debit,Las Vegas,Branch,Student,0
98.24,28.0,148.0,1.0,580.66,2023-04-10 17:58:46,2024-11-04 08:08:58,WeekDays,Debit,Mesa,Online,Student,0
100.48,18.0,104.0,1.0,6149.81,2023-02-17 16:53:25,2024-11-04 08:12:12,WeekEnds,Credit,Milwaukee,Branch,Student,1
45.9,56.0,264.0,1.0,5698.25,2023-07-04 18:55:57,2024-11-04 08:07:45,WeekDays,Debit,Columbus,Branch,Engineer,1
258.21,39.0,225.0,1.0,9562.41,2023-11-27 17:19:31,2024-11-04 08:10:11,WeekDays,Debit,San Antonio,Online,Doctor,0
211.36,53.0,211.0,1.0,2038.31,2023-05-05 16:42:25,2024-11-04 08:07:41,WeekEnds,Debit,Las Vegas,Online,Engineer,1
287.51,22.0,255.0,1.0,187.65,2023-05-22 16:57:31,2024-11-04 08:08:19,WeekDays,Debit,El Paso,Online,Student,0
501.29999999999995,26.0,146.0,1.0,8520.08,2023-05-22 18:27:37,2024-11-04 08:08:07,WeekDays,Credit,San Antonio,Online,Engineer,0
26.1,27.0,32.0,1.0,1435.72,2023-02-17 16:21:21,2024-11-04 08:07:09,WeekEnds,Debit,Mesa,ATM,Student,0
436.77,20.0,176.0,1.0,825.69,2023-09-28 16:14:49,2024-11-04 08:09:11,WeekDays,Debit,Jacksonville,ATM,Student,0
292.38,68.0,224.0,1.0,5803.89,2023-05-15 16:49:14,2024-11-04 08:09:42,WeekDays,Credit,Baltimore,ATM,Doctor,1
211.36,53.0,165.0,1.0,3134.47,2023-06-21 16:40:17,2024-11-04 08:07:24,WeekDays,Debit,Philadelphia,Branch,Retired,1
25.29,50.0,125.0,1.0,5374.69,2023-07-27 18:34:19,2024-11-04 08:06:44,WeekDays,Debit,Miami,Online,Doctor,1
123.34999999999998,31.0,10.0,1.0,6852.16,2023-08-11 17:00:56,2024-11-04 08:09:58,WeekEnds,Credit,Baltimore,Online,Doctor,0
139.52,23.0,30.999999999999996,1.0,1570.22,2023-09-22 18:02:42,2024-11-04 08:08:00,WeekEnds,Debit,Portland,Branch,Student,0
51.2,18.0,83.0,1.0,730.6,2023-03-13 18:45:47,2024-11-04 08:06:44,WeekDays,Debit,Tucson,Online,Student,1
122.85,47.0,127.0,1.122664500406174,13185.39,2023-11-29 17:38:53,2024-11-04 08:07:00,WeekDays,Credit,Seattle,Online,Doctor,0
161.38,24.0,101.0,1.0,3900.3399999999997,2023-11-09 16:06:17,2024-11-04 08:10:55,WeekDays,Credit,Colorado Springs,Online,Student,0
2.51,63.0,32.0,1.0,4891.56,2023-04-17 16:04:21,2024-11-04 08:11:22,WeekDays,Debit,Baltimore,Online,Retired,1
22.62,64.0,102.0,1.0,7682.0,2023-05-10 16:35:02,2024-11-04 08:11:17,WeekDays,Debit,Virginia Beach,ATM,Doctor,1
126.83000000000001,57.0,39.0,1.0,6100.98,2023-02-20 16:40:25,2024-11-04 08:10:31,WeekDays,Debit,Austin,Branch,Retired,1
46.6,55.0,68.00000000000001,1.0,1562.9,2023-08-30 17:54:55,2024-11-04 08:06:23,WeekDays,Debit,Detroit,Online,Doctor,1
243.8,57.0,48.0,1.0,13732.81,2023-01-03 16:42:41,2024-11-04 08:10:09,WeekDays,Debit,San Francisco,Branch,Doctor,1
231.51,60.0,96.0,1.0,5790.7,2023-08-28 17:22:16,2024-11-04 08:12:09,WeekDays,Credit,Oklahoma City,Branch,Retired,1
175.05,39.0,34.0,1.0,1447.35,2023-01-02 17:05:16,2024-11-04 08:08:09,WeekDays,Debit,Albuquerque,Online,Engineer,0
762.74,64.0,244.0,1.0,207.1,2023-05-02 17:24:54,2024-11-04 08:06:39,WeekDays,Debit,Los Angeles,ATM,Doctor,1
34.03,57.0,37.99999999999999,1.0,3077.2,2023-05-22 17:09:30,2024-11-04 08:09:59,WeekDays,Debit,Los Angeles,Branch,Engineer,1
15.950000000000001,25.0,52.00000000000001,1.0,1983.0,2023-03-14 17:10:00,2024-11-04 08:11:39,WeekDays,Debit,Raleigh,Branch,Student,0
211.36,57.0,107.0,1.0,3120.1,2023-11-24 17:24:24,2024-11-04 08:06:24,WeekEnds,Debit,Milwaukee,ATM,Engineer,1
101.51,46.0,199.0,1.0,3052.47,2023-03-23 16:17:51,2024-11-04 08:11:54,WeekDays,Credit,Tucson,Online,Engineer,0
309.42,27.0,42.00000000000001,1.0,8564.46,2023-10-18 16:51:31,2024-11-04 08:10:21,WeekDays,Debit,Fresno,Branch,Engineer,0
257.6,59.0,293.0,1.0,7950.74,2023-12-18 16:30:46,2024-11-04 08:09:57,WeekDays,Credit,Fort Worth,Online,Retired,1
746.78,21.0,64.0,1.0,1699.81,2023-11-27 16:29:16,2024-11-04 08:07:44,WeekDays,Credit,Albuquerque,Branch,Student,0
82.01,23.0,156.0,1.0,287.46,2023-12-25 17:27:57,2024-11-04 08:07:14,WeekDays,Credit,Sacramento,Branch,Student,0
476.99,23.0,187.0,1.0,1154.48,2023-01-10 16:00:32,2024-11-04 08:10:10,WeekDays,Debit,San Diego,Online,Student,0
333.39,68.0,35.0,1.0,10628.59,2023-09-11 16:36:59,2024-11-04 08:08:37,WeekDays,Debit,Philadelphia,ATM,Doctor,1
10.3,47.0,197.0,1.0,7801.32,2023-12-07 16:59:06,2024-11-04 08:10:12,WeekDays,Debit,Fresno,ATM,Engineer,0
737.46,53.0,75.0,1.122664500406174,634.16,2023-01-03 16:28:03,2024-11-04 08:07:37,WeekDays,Credit,Albuquerque,Branch,Doctor,1
84.91,18.0,68.00000000000001,1.0,4734.110000000001,2023-10-16 18:38:15,2024-11-04 08:06:59,WeekDays,Debit,Raleigh,Online,Student,1
98.95,75.0,73.0,1.0,5670.82,2023-12-29 17:37:37,2024-11-04 08:07:52,WeekEnds,Debit,Mesa,Branch,Retired,1
18.14,58.0,48.0,1.0,6020.85,2023-02-17 18:46:59,2024-11-04 08:11:08,WeekEnds,Credit,Milwaukee,ATM,Retired,1
211.36,51.0,107.99999999999999,1.0,6180.3,2023-08-02 17:52:47,2024-11-04 08:11:47,WeekDays,Debit,Columbus,ATM,Doctor,1
215.13,46.0,114.0,1.0,3956.6899999999996,2023-01-05 16:02:42,2024-11-04 08:08:16,WeekDays,Debit,Charlotte,Online,Engineer,0
218.57,62.0,102.0,1.0,13869.86,2023-10-16 16:30:38,2024-11-04 08:08:19,WeekDays,Credit,Memphis,Branch,Doctor,1
341.88,43.0,89.0,1.0,4159.52,2023-06-14 16:34:43,2024-11-04 08:11:00,WeekDays,Debit,Austin,ATM,Engineer,0
691.92,19.0,61.00000000000001,1.0,1084.65,2023-07-10 16:37:18,2024-11-04 08:12:13,WeekDays,Debit,Boston,Online,Student,1
50.43,32.0,51.00000000000001,1.0,9794.26,2023-07-10 16:06:28,2024-11-04 08:09:10,WeekDays,Debit,San Jose,Branch,Doctor,0
440.43,78.0,22.999999999999996,1.0,5123.24,2023-09-21 17:41:34,2024-11-04 08:07:52,WeekDays,Debit,Colorado Springs,Branch,Retired,1
299.03,39.0,52.00000000000001,1.0,1381.28,2023-01-19 17:27:01,2024-11-04 08:10:02,WeekDays,Debit,Columbus,Branch,Engineer,0
1.98,66.0,170.0,1.0,11619.1,2023-12-25 17:41:33,2024-11-04 08:10:47,WeekDays,Debit,Seattle,ATM,Doctor,1
173.45,31.0,161.0,1.0,9077.62,2023-12-25 16:25:43,2024-11-04 08:07:11,WeekDays,Debit,Philadelphia,ATM,Engineer,0
438.76,22.0,73.0,1.0,1824.19,2023-02-13 16:48:50,2024-11-04 08:11:13,WeekDays,Debit,San Antonio,Branch,Student,0
519.62,71.0,40.0,1.0,4159.33,2023-11-23 17:42:11,2024-11-04 08:06:37,WeekDays,Credit,Washington,Online,Retired,1
738.68,50.0,123.99999999999999,1.0,14352.33,2023-03-07 16:36:08,2024-11-04 08:11:40,WeekDays,Debit,Chicago,Online,Doctor,1
151.14,64.0,37.99999999999999,1.0,2156.54,2023-06-01 16:18:49,2024-11-04 08:11:40,WeekDays,Debit,Memphis,Online,Retired,1
75.77,51.0,148.0,1.0,8361.7,2023-08-07 17:48:31,2024-11-04 08:09:47,WeekDays,Debit,Charlotte,Branch,Engineer,1
444.52,27.0,17.0,1.0,5424.6,2023-04-04 16:11:34,2024-11-04 08:06:58,WeekDays,Debit,Louisville,Online,Engineer,0
5.29,52.0,276.0,1.0,11263.89,2023-03-08 18:51:57,2024-11-04 08:09:14,WeekDays,Debit,Indianapolis,Online,Doctor,1
97.63,48.0,127.0,1.0,12467.31,2023-05-15 16:05:06,2024-11-04 08:11:10,WeekDays,Credit,Milwaukee,Online,Doctor,0
256.95,26.0,71.0,1.0,2531.24,2023-05-04 16:37:21,2024-11-04 08:08:10,WeekDays,Debit,San Diego,Branch,Engineer,0
734.86,48.0,290.0,1.0,6242.03,2023-12-08 16:36:30,2024-11-04 08:08:49,WeekEnds,Credit,Boston,Branch,Engineer,0
211.36,36.0,107.0,1.122664500406174,11565.97,2023-02-28 17:45:06,2024-11-04 08:08:33,WeekDays,Debit,Columbus,ATM,Doctor,0
84.28,39.0,142.0,1.0,13586.06,2023-06-12 17:09:17,2024-11-04 08:07:40,WeekDays,Debit,Memphis,Branch,Doctor,0
211.36,24.0,95.0,1.0,1161.84,2023-08-07 18:52:42,2024-11-04 08:07:13,WeekDays,Debit,Austin,ATM,Student,0
202.49,48.0,69.00000000000001,1.0,7447.099999999999,2023-12-28 16:30:32,2024-11-04 08:08:28,WeekDays,Credit,Virginia Beach,ATM,Engineer,0
154.99,25.0,53.00000000000001,1.0,1419.31,2023-08-28 17:07:08,2024-11-04 08:08:06,WeekDays,Debit,Mesa,Branch,Student,0
481.53,58.0,277.0,1.0,6142.54,2023-09-12 17:21:48,2024-11-04 08:11:54,WeekDays,Debit,Atlanta,Branch,Retired,1
172.92,20.0,212.0,1.0,416.37,2023-08-28 16:56:05,2024-11-04 08:08:14,WeekDays,Debit,Miami,Online,Student,0
275.59,53.0,238.0,1.0,6313.22,2023-10-10 16:49:03,2024-11-04 08:10:12,WeekDays,Credit,Philadelphia,Branch,Retired,1
207.2,60.0,133.0,1.0,8092.9400000000005,2024-01-01 16:12:32,2024-11-04 08:06:23,WeekDays,Debit,Columbus,Online,Engineer,1
136.82,31.0,14.0,1.0,6229.13,2023-08-25 18:24:06,2024-11-04 08:08:03,WeekEnds,Debit,Chicago,Branch,Engineer,0
624.0,26.0,132.0,1.122664500406174,4976.18,2023-02-16 17:34:34,2024-11-04 08:11:42,WeekDays,Debit,Houston,Branch,Engineer,0
211.36,30.0,28.0,1.0,8741.51,2023-08-10 18:31:00,2024-11-04 08:08:34,WeekDays,Debit,Chicago,Online,Engineer,0
10.15,59.0,58.00000000000001,1.122664500406174,7155.04,2023-02-23 16:51:34,2024-11-04 08:11:00,WeekDays,Debit,Austin,ATM,Doctor,1
26.3,32.0,33.0,1.0,7473.73,2023-12-12 16:57:29,2024-11-04 08:09:28,WeekDays,Debit,Virginia Beach,ATM,Doctor,0
319.5,29.0,69.00000000000001,1.0,2366.3,2023-06-09 16:03:24,2024-11-04 08:10:45,WeekEnds,Credit,Virginia Beach,Branch,Engineer,0
182.42,51.0,137.0,1.0,3051.29,2023-03-22 16:59:56,2024-11-04 08:10:41,WeekDays,Debit,Kansas City,Branch,Retired,1
716.62,44.0,241.0,1.0,6987.4,2023-04-10 16:04:28,2024-11-04 08:10:05,WeekDays,Debit,Atlanta,ATM,Doctor,0
222.96,65.0,150.0,1.0,7370.41,2023-03-23 17:26:31,2024-11-04 08:12:21,WeekDays,Credit,Fresno,ATM,Doctor,1
79.77,68.0,167.0,1.0,5010.31,2023-01-23 16:50:55,2024-11-04 08:08:44,WeekDays,Debit,San Francisco,ATM,Retired,1
431.08,45.0,25.000000000000004,1.0,6760.22,2023-07-17 18:24:15,2024-11-04 08:06:52,WeekDays,Debit,Albuquerque,Branch,Retired,0
592.24,52.0,140.0,1.0,9817.05,2023-10-16 16:49:07,2024-11-04 08:07:20,WeekDays,Debit,Tucson,ATM,Doctor,1
200.19,52.0,107.99999999999999,1.0,4389.96,2023-07-18 18:11:40,2024-11-04 08:12:17,WeekDays,Credit,San Antonio,Branch,Retired,1
297.5,73.0,80.0,1.0,6768.14,2023-03-27 17:16:41,2024-11-04 08:07:49,WeekDays,Credit,Kansas City,Branch,Retired,1
345.86,51.0,145.0,1.0,1504.64,2023-11-20 16:41:44,2024-11-04 08:09:26,WeekDays,Credit,Omaha,ATM,Retired,1
343.88,63.0,97.0,1.0,6486.18,2023-12-11 16:37:20,2024-11-04 08:12:01,WeekDays,Debit,Nashville,Online,Retired,1
16.52,25.0,135.0,1.0,835.5299999999999,2023-01-04 17:00:58,2024-11-04 08:07:28,WeekDays,Credit,Boston,Online,Student,0
162.1,41.0,151.0,1.0,8576.65,2023-12-06 17:34:01,2024-11-04 08:08:09,WeekDays,Debit,Milwaukee,Branch,Engineer,0
36.12,22.0,234.0,1.0,1593.03,2023-11-29 17:55:07,2024-11-04 08:08:11,WeekDays,Debit,Houston,Online,Student,0
354.91,74.0,191.0,1.0,3872.5500000000006,2023-12-18 16:33:07,2024-11-04 08:09:08,WeekDays,Debit,Boston,ATM,Retired,1
38.41,40.0,117.0,1.0,9129.68,2023-04-11 16:06:20,2024-11-04 08:07:27,WeekDays,Debit,Denver,ATM,Doctor,0
53.52,49.0,55.0,1.0,2227.49,2023-03-31 16:18:37,2024-11-04 08:08:36,WeekEnds,Debit,San Diego,Branch,Engineer,0
498.59,45.0,138.0,1.0,2619.46,2023-10-23 18:41:35,2024-11-04 08:11:11,WeekDays,Debit,Philadelphia,Online,Retired,0
13.3,23.0,63.0,1.0,213.0,2023-06-06 16:36:30,2024-11-04 08:09:17,WeekDays,Debit,San Antonio,ATM,Student,0
189.65,21.0,60.00000000000001,1.0,8457.09,2023-09-25 16:32:45,2024-11-04 08:11:01,WeekDays,Debit,Charlotte,ATM,Student,0
255.32,80.0,26.999999999999996,1.0,6290.62,2023-09-13 16:14:04,2024-11-04 08:07:29,WeekDays,Debit,Baltimore,ATM,Retired,1
230.51,51.0,56.0,1.0,9522.37,2023-02-17 18:01:18,2024-11-04 08:10:49,WeekEnds,Credit,Memphis,Branch,Engineer,1
237.74,61.0,151.99999999999997,1.0,11795.12,2023-06-12 18:51:29,2024-11-04 08:10:26,WeekDays,Debit,Tucson,ATM,Doctor,1
512.76,52.0,26.0,1.0,5121.36,2023-04-11 16:37:54,2024-11-04 08:07:06,WeekDays,Debit,Fresno,ATM,Doctor,1
151.37,54.0,53.00000000000001,1.0,8356.08,2023-04-03 16:55:21,2024-11-04 08:08:41,WeekDays,Debit,Baltimore,ATM,Engineer,1
85.01,25.0,157.0,1.0,1299.4,2023-01-23 18:35:43,2024-11-04 08:08:58,WeekDays,Credit,Portland,ATM,Student,0
444.47,57.0,61.00000000000001,1.0,6062.94,2023-01-16 16:15:57,2024-11-04 08:10:42,WeekDays,Debit,San Jose,Online,Retired,1
211.36,67.0,58.00000000000001,1.0,7588.67,2023-04-24 16:28:14,2024-11-04 08:10:28,WeekDays,Debit,Indianapolis,ATM,Retired,1
879.25,24.0,137.0,1.0,125.84999999999998,2023-11-07 17:44:12,2024-11-04 08:08:02,WeekDays,Credit,Memphis,Online,Student,0
55.98,24.0,87.0,1.0,7047.04,2023-09-25 16:41:04,2024-11-04 08:12:04,WeekDays,Credit,Kansas City,Branch,Student,0
54.91,41.0,275.0,1.0,7927.2699999999995,2023-02-13 16:08:58,2024-11-04 08:07:25,WeekDays,Credit,Columbus,ATM,Engineer,0
211.36,20.0,139.0,1.0,1889.7799999999997,2023-10-16 16:32:31,2024-11-04 08:10:42,WeekDays,Debit,Austin,Online,Student,0
393.74,26.0,90.0,1.0,1769.06,2023-12-04 18:11:56,2024-11-04 08:06:52,WeekDays,Debit,Charlotte,Online,Student,0
515.57,27.0,56.0,1.0,9269.67,2023-01-02 17:26:34,2024-11-04 08:06:54,WeekDays,Debit,Columbus,ATM,Engineer,0
332.15,59.0,105.0,1.0,9749.46,2023-10-16 17:12:32,2024-11-04 08:07:16,WeekDays,Debit,Dallas,ATM,Doctor,1
177.94,19.0,173.0,1.0,123.23999999999998,2023-09-26 16:08:25,2024-11-04 08:11:29,WeekDays,Debit,Milwaukee,Online,Student,1
68.68,49.0,141.0,1.0,4718.51,2023-09-18 16:15:19,2024-11-04 08:06:27,WeekDays,Debit,Sacramento,ATM,Engineer,0
211.36,20.0,84.00000000000001,1.0,1171.98,2023-12-11 16:23:59,2024-11-04 08:08:41,WeekDays,Debit,Portland,Online,Student,0
240.03,33.0,30.999999999999996,1.0,7807.73,2023-02-27 17:25:09,2024-11-04 08:09:41,WeekDays,Debit,Atlanta,Online,Engineer,0
168.34,64.0,240.0,1.0,7483.01,2023-06-27 18:14:30,2024-11-04 08:11:10,WeekDays,Debit,Phoenix,ATM,Retired,1
474.77,46.0,284.0,1.0,8494.53,2023-10-06 18:26:45,2024-11-04 08:06:24,WeekEnds,Debit,Boston,Online,Engineer,0
451.7,29.0,103.0,1.0,8994.67,2023-03-01 16:56:01,2024-11-04 08:10:51,WeekDays,Debit,Chicago,Online,Engineer,0
243.84999999999997,39.0,43.0,1.0,4576.78,2023-12-20 16:41:44,2024-11-04 08:08:53,WeekDays,Debit,Omaha,Branch,Engineer,0
5.76,38.0,164.0,1.0,5859.79,2023-08-28 17:13:52,2024-11-04 08:09:21,WeekDays,Debit,Houston,Branch,Doctor,0
435.08,55.0,78.0,1.0,2103.41,2023-07-24 16:01:27,2024-11-04 08:11:15,WeekDays,Debit,San Francisco,Online,Engineer,1
127.78,20.0,170.0,1.0,1046.66,2023-04-25 16:41:32,2024-11-04 08:10:26,WeekDays,Debit,Miami,ATM,Student,0
23.14,47.0,93.0,1.0,10536.54,2023-11-15 17:23:40,2024-11-04 08:09:21,WeekDays,Credit,Mesa,Online,Doctor,0
545.87,27.0,41.0,1.0,4860.01,2023-01-02 16:31:28,2024-11-04 08:09:44,WeekDays,Debit,Miami,Branch,Engineer,0
21.21,55.0,37.0,1.0,9575.42,2023-12-04 16:20:16,2024-11-04 08:07:18,WeekDays,Debit,Nashville,Online,Engineer,1
423.53,50.0,81.0,1.0,5453.4,2023-08-10 17:08:52,2024-11-04 08:07:23,WeekDays,Credit,Kansas City,Branch,Doctor,1
142.1,18.0,109.0,1.0,1545.64,2023-06-08 17:08:06,2024-11-04 08:11:56,WeekDays,Credit,San Francisco,Online,Doctor,1
211.36,58.0,112.0,1.0,7272.01,2023-11-06 18:59:24,2024-11-04 08:11:26,WeekDays,Debit,New York,ATM,Engineer,1
114.15,19.0,52.00000000000001,1.0,1612.4,2023-02-21 16:47:54,2024-11-04 08:08:38,WeekDays,Debit,Atlanta,ATM,Student,1
275.98,72.0,67.0,1.0,6151.05,2023-12-15 16:04:20,2024-11-04 08:07:16,WeekEnds,Credit,Washington,Online,Retired,1
590.68,27.0,22.999999999999996,1.0,852.1999999999999,2023-09-25 16:56:21,2024-11-04 08:09:15,WeekDays,Debit,Washington,Branch,Student,0
152.42,42.0,176.0,1.0,9141.79,2023-10-23 16:45:37,2024-11-04 08:12:18,WeekDays,Debit,San Jose,ATM,Doctor,0
395.77,43.0,118.0,1.0,6425.99,2023-02-27 16:24:11,2024-11-04 08:08:17,WeekDays,Credit,El Paso,Branch,Doctor,0
615.16,26.0,140.0,1.0,214.61,2023-02-06 16:40:27,2024-11-04 08:06:37,WeekDays,Debit,Boston,Online,Student,0
207.82,19.0,30.0,1.0,229.02,2023-02-28 16:34:45,2024-11-04 08:07:02,WeekDays,Credit,Las Vegas,Online,Student,1
220.52,57.0,151.99999999999997,1.0,1793.09,2023-06-07 16:07:22,2024-11-04 08:07:19,WeekDays,Debit,Seattle,ATM,Retired,1
281.47,34.0,142.0,1.0,4437.48,2023-08-18 17:02:15,2024-11-04 08:11:13,WeekEnds,Debit,Philadelphia,ATM,Engineer,0
57.91,58.0,97.0,1.0,3641.06,2023-11-28 16:45:08,2024-11-04 08:07:03,WeekDays,Credit,Sacramento,Branch,Engineer,1
30.48,32.0,78.0,1.0,11481.85,2023-12-04 16:27:11,2024-11-04 08:07:38,WeekDays,Credit,Seattle,Branch,Doctor,0
211.36,65.0,180.0,1.0,7567.17,2023-09-13 17:58:16,2024-11-04 08:11:45,WeekDays,Debit,Austin,Branch,Retired,1
453.09,48.0,97.0,1.0,4734.110000000001,2023-06-05 16:24:22,2024-11-04 08:08:12,WeekDays,Debit,San Jose,Branch,Doctor,0
424.47,22.0,116.00000000000001,1.0,5491.55,2023-02-27 16:05:35,2024-11-04 08:08:43,WeekDays,Debit,Oklahoma City,Online,Student,0
228.4,67.0,116.00000000000001,1.0,9598.43,2023-01-05 16:22:12,2024-11-04 08:09:36,WeekDays,Debit,Omaha,ATM,Doctor,1
67.17,63.0,48.0,1.0,14410.44,2023-07-03 18:03:48,2024-11-04 08:08:55,WeekDays,Debit,Seattle,Online,Doctor,1
284.89,53.0,115.0,1.0,9738.6,2023-12-18 17:53:03,2024-11-04 08:06:51,WeekDays,Debit,Atlanta,Online,Doctor,1
118.69,33.0,296.0,1.0,749.3399999999999,2023-02-13 18:36:21,2024-11-04 08:10:00,WeekDays,Debit,Omaha,Online,Doctor,0
221.33,27.0,276.0,1.0,1185.43,2023-10-18 18:17:05,2024-11-04 08:09:51,WeekDays,Debit,Louisville,ATM,Student,0
252.31,26.0,172.0,1.0,1584.6,2023-03-29 16:10:33,2024-11-04 08:12:07,WeekDays,Credit,Seattle,ATM,Student,0
58.85,71.0,115.0,1.0,1789.8,2023-05-15 17:15:25,2024-11-04 08:06:34,WeekDays,Credit,Milwaukee,Online,Retired,1
433.53,38.0,231.0,1.0,6368.32,2023-10-19 17:06:57,2024-11-04 08:09:08,WeekDays,Debit,Philadelphia,Branch,Doctor,0
